video_id,title,duration_sec,hashtags_count,views,likes,comments,shares,upload_hour,category
vid_1407,Short Video #407,45,8,53652,6035,443,303,14,Tech
vid_1408,Short Video #408,41,0,168046,8649,2587,185,4,Lifestyle
vid_1409,Short Video #409,28,1,38002,4742,593,214,10,Comedy
vid_1410,Short Video #410,33,4,75722,4479,1426,143,17,Lifestyle
vid_1411,Short Video #411,53,3,100032,7599,1570,693,12,Lifestyle
vid_1412,Short Video #412,50,9,68975,7252,949,420,10,Lifestyle
vid_1413,Short Video #413,57,8,89179,8487,1653,97,13,Tech
vid_1414,Short Video #414,35,6,89435,4612,1559,254,17,Tech
vid_1415,Short Video #415,39,5,160197,21209,2523,1279,18,Comedy
vid_1416,Short Video #416,37,6,28224,3891,154,98,23,Lifestyle
vid_1417,Short Video #417,56,0,70421,8322,746,386,14,Tech
vid_1418,Short Video #418,25,0,209563,21816,3034,798,8,Comedy
vid_1419,Short Video #419,36,7,138342,20208,1775,1285,7,Education
vid_1420,Short Video #420,27,1,211667,13122,2072,1233,19,Comedy
vid_1421,Short Video #421,37,9,155635,19266,1115,1130,0,Lifestyle
vid_1422,Short Video #422,7,8,51528,3237,685,90,3,Food
vid_1423,Short Video #423,22,6,146757,12941,1363,200,13,Lifestyle
vid_1424,Short Video #424,29,5,104832,11379,890,349,1,Food
vid_1425,Short Video #425,46,0,384937,47620,4228,1455,15,Comedy
vid_1426,Short Video #426,35,0,159739,8046,2680,1148,2,Education
vid_1427,Short Video #427,58,1,135133,10278,1664,827,7,Education
vid_1428,Short Video #428,7,5,147510,15314,1216,644,5,Tech
vid_1429,Short Video #429,44,5,130784,13508,883,900,15,Education
vid_1430,Short Video #430,50,1,128679,14638,1606,318,23,Travel
vid_1431,Short Video #431,28,0,84138,6763,1423,132,15,Comedy
vid_1432,Short Video #432,54,9,136118,14163,2013,1182,6,Tech
vid_1433,Short Video #433,36,4,174395,12029,1479,1059,12,Education
vid_1434,Short Video #434,51,4,186501,12810,2154,1276,12,Comedy
vid_1435,Short Video #435,26,1,173419,18669,3091,652,4,Lifestyle
vid_1436,Short Video #436,27,5,243979,28923,1870,1060,19,Education
vid_1437,Short Video #437,6,8,193635,12013,2513,337,21,Food
vid_1438,Short Video #438,31,1,143934,8964,1488,1254,17,Comedy
vid_1439,Short Video #439,46,9,49702,5294,341,314,14,Tech
vid_1440,Short Video #440,6,1,49713,3828,285,87,17,Lifestyle
vid_1441,Short Video #441,30,2,85060,7590,1134,700,1,Travel
vid_1442,Short Video #442,21,6,101524,9144,539,507,9,Lifestyle
vid_1443,Short Video #443,44,5,228387,15497,1496,1801,22,Education
vid_1444,Short Video #444,37,7,18623,933,190,20,12,Food
vid_1445,Short Video #445,13,7,53107,7186,300,66,17,Lifestyle
vid_1446,Short Video #446,47,5,87857,10674,967,222,14,Travel
vid_1447,Short Video #447,58,9,54278,6462,377,157,11,Tech
vid_1448,Short Video #448,52,2,61153,6399,626,481,14,Comedy
vid_1449,Short Video #449,43,2,73167,8787,1234,538,12,Food
vid_1450,Short Video #450,33,0,55966,8034,805,366,17,Travel
vid_1451,Short Video #451,46,6,62102,7239,725,556,14,Education
vid_1452,Short Video #452,59,4,223672,17112,1426,721,22,Education
vid_1453,Short Video #453,30,3,142713,15278,2038,1304,10,Education
vid_1454,Short Video #454,39,9,156117,14711,1163,1433,18,Food
vid_1455,Short Video #455,54,3,96715,10217,594,474,2,Lifestyle
vid_1456,Short Video #456,29,3,181074,18426,2708,334,6,Food
vid_1457,Short Video #457,28,5,164173,22307,3066,1237,20,Education
vid_1458,Short Video #458,17,7,141368,16282,1683,570,13,Travel
vid_1459,Short Video #459,11,7,66669,4591,374,543,13,Comedy
vid_1460,Short Video #460,40,4,75718,4263,1378,187,21,Comedy
vid_1461,Short Video #461,49,5,186256,17216,1118,1090,12,Food
vid_1462,Short Video #462,24,3,72399,3732,1304,403,11,Education
vid_1463,Short Video #463,5,8,45564,3728,495,86,23,Tech
vid_1464,Short Video #464,12,7,71566,6212,750,305,8,Food
vid_1465,Short Video #465,50,9,251611,22030,3306,443,0,Education
vid_1466,Short Video #466,20,9,71609,10593,1386,371,18,Lifestyle
vid_1467,Short Video #467,18,0,120161,9659,2220,1031,10,Comedy
vid_1468,Short Video #468,16,1,68226,5220,822,234,22,Comedy
vid_1469,Short Video #469,55,8,156069,9822,2409,1230,21,Comedy
vid_1470,Short Video #470,27,7,136227,13772,1867,361,22,Tech
vid_1471,Short Video #471,19,2,40347,2637,621,284,23,Education
vid_1472,Short Video #472,32,7,115938,12942,2021,1071,21,Education
vid_1473,Short Video #473,38,0,35970,2356,198,140,18,Education
vid_1474,Short Video #474,6,9,70796,7622,699,644,17,Education
vid_1475,Short Video #475,36,3,98040,13002,1900,544,11,Tech
vid_1476,Short Video #476,27,2,298976,16220,5752,1151,22,Travel
vid_1477,Short Video #477,26,5,119461,10987,617,1083,0,Food
vid_1478,Short Video #478,55,6,62301,5987,499,80,18,Food
vid_1479,Short Video #479,29,3,81607,10536,1624,102,19,Education
vid_1480,Short Video #480,26,6,171874,16635,2129,1099,16,Lifestyle
vid_1481,Short Video #481,26,8,62811,6705,853,513,4,Comedy
vid_1482,Short Video #482,53,1,190648,24616,1429,1480,2,Tech
vid_1483,Short Video #483,56,2,72125,7643,1328,123,1,Lifestyle
vid_1484,Short Video #484,46,4,57000,4892,482,544,2,Lifestyle
vid_1485,Short Video #485,10,2,73526,4307,576,538,7,Education
vid_1486,Short Video #486,19,7,37430,4603,315,357,15,Tech
vid_1487,Short Video #487,58,9,26807,3675,503,106,5,Food
vid_1488,Short Video #488,47,7,93946,13810,1460,680,12,Comedy
vid_1489,Short Video #489,41,7,94809,13525,1567,828,22,Food
vid_1490,Short Video #490,37,8,115136,14937,1226,509,21,Lifestyle
vid_1491,Short Video #491,12,3,93668,10710,1745,907,21,Comedy
vid_1492,Short Video #492,57,4,399333,51172,6725,1351,15,Travel
vid_1493,Short Video #493,48,4,109211,10179,1775,419,15,Lifestyle
vid_1494,Short Video #494,48,7,43222,4731,845,401,2,Food
vid_1495,Short Video #495,9,6,50415,4278,529,490,12,Food
vid_1496,Short Video #496,43,8,98733,8162,1398,352,13,Education
vid_1497,Short Video #497,8,7,76019,9553,1417,169,7,Food
vid_1498,Short Video #498,10,1,47236,4505,796,369,11,Tech
vid_1499,Short Video #499,49,9,95291,6786,1281,892,22,Lifestyle
vid_1500,Short Video #500,36,3,96130,6747,590,615,22,Comedy
vid_1501,Short Video #501,56,5,257150,34951,3803,1725,21,Food
vid_1502,Short Video #502,34,1,56973,6710,734,448,20,Education
vid_1503,Short Video #503,51,6,76830,8036,596,182,7,Education
vid_1504,Short Video #504,39,2,256675,23124,4680,2505,20,Food
vid_1505,Short Video #505,59,2,120228,11191,1220,514,8,Tech
vid_1506,Short Video #506,44,1,56773,3164,613,377,0,Education
vid_1507,Short Video #507,56,7,64290,6139,969,335,5,Comedy
vid_1508,Short Video #508,20,5,47643,6171,587,248,22,Lifestyle
vid_1509,Short Video #509,17,0,103400,9181,655,757,18,Travel
vid_1510,Short Video #510,54,0,183266,16193,1981,1823,22,Tech
vid_1511,Short Video #511,46,6,262640,13544,1685,1820,10,Education
vid_1512,Short Video #512,34,7,40466,3875,318,329,10,Lifestyle
vid_1513,Short Video #513,23,4,166286,8735,849,207,22,Travel
vid_1514,Short Video #514,21,4,108943,11660,841,903,12,Food
vid_1515,Short Video #515,60,3,84359,8493,839,312,10,Food
vid_1516,Short Video #516,23,5,76848,10297,1004,164,17,Comedy
vid_1517,Short Video #517,32,5,31177,3372,585,62,22,Travel
vid_1518,Short Video #518,59,2,144755,11919,1897,1030,14,Food
vid_1519,Short Video #519,30,8,44742,4546,697,446,0,Food
vid_1520,Short Video #520,41,6,63012,7559,653,440,20,Education
vid_1521,Short Video #521,30,0,126853,7534,2064,426,6,Comedy
vid_1522,Short Video #522,57,6,33190,3720,474,93,22,Lifestyle
vid_1523,Short Video #523,27,4,44690,6330,531,256,12,Food
vid_1524,Short Video #524,13,4,205088,16389,1621,325,11,Tech
vid_1525,Short Video #525,16,1,106216,11966,1014,487,17,Tech
vid_1526,Short Video #526,57,3,66348,8766,949,464,23,Lifestyle
vid_1527,Short Video #527,5,5,106467,10772,1212,1033,18,Travel
vid_1528,Short Video #528,5,9,147515,17967,2705,712,14,Comedy
vid_1529,Short Video #529,51,6,193854,15721,1652,543,7,Education
vid_1530,Short Video #530,38,4,50642,4082,308,423,18,Tech
vid_1531,Short Video #531,36,8,53374,6231,738,410,9,Tech
vid_1532,Short Video #532,58,2,142202,17141,2600,1242,6,Lifestyle
vid_1533,Short Video #533,52,0,144964,20831,1517,425,17,Travel
vid_1534,Short Video #534,29,3,44073,3194,648,204,15,Travel
vid_1535,Short Video #535,44,8,54590,5285,462,536,19,Lifestyle
vid_1536,Short Video #536,49,3,87882,6595,1175,212,5,Tech
vid_1537,Short Video #537,57,1,100122,5807,1682,705,8,Comedy
vid_1538,Short Video #538,5,9,101839,9198,1833,319,20,Tech
vid_1539,Short Video #539,20,4,43669,3817,287,240,12,Travel
vid_1540,Short Video #540,43,2,101224,7798,1047,830,20,Education
vid_1541,Short Video #541,9,8,64188,5115,936,346,7,Tech
vid_1542,Short Video #542,26,3,49031,4218,270,404,15,Comedy
vid_1543,Short Video #543,33,5,98066,14600,1506,474,12,Food
vid_1544,Short Video #544,59,1,92245,11834,1191,921,12,Tech
vid_1545,Short Video #545,7,5,159694,9124,1489,786,16,Lifestyle
vid_1546,Short Video #546,16,2,58889,8082,1014,138,22,Food
vid_1547,Short Video #547,30,8,113675,12882,1062,524,19,Lifestyle
vid_1548,Short Video #548,20,1,38514,5355,765,295,4,Lifestyle
vid_1549,Short Video #549,55,8,83707,7045,1443,722,21,Lifestyle
vid_1550,Short Video #550,41,4,130379,12575,2036,670,20,Tech
vid_1551,Short Video #551,26,7,137147,19148,811,870,16,Travel
vid_1552,Short Video #552,33,1,137709,10639,2556,1184,8,Food
vid_1553,Short Video #553,18,5,159951,22641,2695,1331,1,Comedy
vid_1554,Short Video #554,32,2,75548,10036,637,522,17,Travel
vid_1555,Short Video #555,9,9,132911,19678,1446,1107,8,Tech
vid_1556,Short Video #556,51,4,302926,24968,2735,1873,5,Lifestyle
vid_1557,Short Video #557,53,7,74586,5487,1474,77,10,Comedy
vid_1558,Short Video #558,34,9,225961,18774,4025,309,5,Food
vid_1559,Short Video #559,50,0,167022,24295,3165,1639,5,Travel
vid_1560,Short Video #560,56,4,84137,7009,1416,193,12,Education
vid_1561,Short Video #561,9,2,88457,9422,1047,410,10,Travel
vid_1562,Short Video #562,16,3,105983,9577,856,996,13,Comedy
vid_1563,Short Video #563,20,1,161473,14471,1311,444,1,Tech
vid_1564,Short Video #564,30,8,125690,8715,914,1080,7,Food
vid_1565,Short Video #565,30,2,74235,7698,979,620,2,Comedy
vid_1566,Short Video #566,52,1,28304,3819,532,279,22,Lifestyle
vid_1567,Short Video #567,25,9,147754,8118,2936,522,20,Food
vid_1568,Short Video #568,43,8,30961,4301,288,118,2,Travel
vid_1569,Short Video #569,40,6,43495,5069,672,396,0,Comedy
vid_1570,Short Video #570,37,5,77537,8658,1082,240,23,Travel
vid_1571,Short Video #571,34,0,47645,5364,587,282,18,Travel
vid_1572,Short Video #572,41,4,119433,9510,1789,879,17,Travel
vid_1573,Short Video #573,27,2,82643,7563,873,284,16,Tech
vid_1574,Short Video #574,14,0,158124,20544,3030,1493,19,Travel
vid_1575,Short Video #575,58,3,37622,3033,586,263,23,Lifestyle
vid_1576,Short Video #576,9,1,66360,6437,1082,94,12,Lifestyle
vid_1577,Short Video #577,40,1,98964,5142,854,219,2,Food
vid_1578,Short Video #578,38,2,101279,12493,762,275,0,Education
vid_1579,Short Video #579,56,7,149704,13738,1634,479,3,Travel
vid_1580,Short Video #580,35,7,57025,5847,940,432,12,Travel
vid_1581,Short Video #581,14,6,74547,4582,1422,134,16,Comedy
vid_1582,Short Video #582,23,5,133841,19965,1527,556,10,Tech
vid_1583,Short Video #583,36,8,26393,2117,438,242,1,Education
vid_1584,Short Video #584,5,3,124363,14115,1499,747,15,Food
vid_1585,Short Video #585,60,0,156118,16880,1471,529,1,Education
vid_1586,Short Video #586,9,7,44347,5698,713,426,18,Travel
vid_1587,Short Video #587,49,6,81714,6486,1386,261,22,Comedy
vid_1588,Short Video #588,8,6,241734,30360,1944,2210,18,Tech
vid_1589,Short Video #589,20,2,146663,12943,1404,1104,15,Food
vid_1590,Short Video #590,28,3,129079,11761,1603,989,21,Education
vid_1591,Short Video #591,20,9,178898,20979,1395,1410,18,Food
vid_1592,Short Video #592,59,8,291480,37434,5518,1620,8,Travel
vid_1593,Short Video #593,6,5,99819,11647,1384,831,0,Food
vid_1594,Short Video #594,53,4,77318,10823,527,659,9,Comedy
vid_1595,Short Video #595,32,2,178639,14026,1386,758,18,Food
vid_1596,Short Video #596,36,8,88214,12355,1703,406,0,Lifestyle
vid_1597,Short Video #597,31,4,56567,3568,909,509,1,Comedy
vid_1598,Short Video #598,24,4,71393,8278,1143,408,15,Education
vid_1599,Short Video #599,28,3,119061,12473,724,1048,11,Tech
vid_1600,Short Video #600,16,3,75375,7497,1389,500,7,Tech
vid_1601,Short Video #601,54,0,78827,6392,918,499,22,Travel
vid_1602,Short Video #602,39,6,53295,5349,793,68,17,Travel
vid_1603,Short Video #603,37,8,233565,15456,4530,817,1,Lifestyle
vid_1604,Short Video #604,37,2,80372,6986,522,443,12,Education
vid_1605,Short Video #605,55,1,64414,3856,788,404,5,Tech
vid_1606,Short Video #606,47,2,68660,7359,394,458,20,Tech
vid_1607,Short Video #607,41,0,159773,9518,1996,1189,5,Tech
vid_1608,Short Video #608,16,5,139235,9194,1223,961,8,Tech
vid_1609,Short Video #609,7,6,73049,4276,1363,630,15,Food
vid_1610,Short Video #610,5,1,100648,8870,1104,368,10,Education
vid_1611,Short Video #611,37,7,116543,15639,1690,789,6,Comedy
vid_1612,Short Video #612,44,5,64702,9102,1158,94,9,Comedy
vid_1613,Short Video #613,14,3,39168,2239,773,208,9,Lifestyle
vid_1614,Short Video #614,47,4,134460,15255,1688,458,19,Food
vid_1615,Short Video #615,48,7,66886,7921,791,296,17,Tech
vid_1616,Short Video #616,33,2,128567,13290,788,538,23,Tech
vid_1617,Short Video #617,17,2,119684,13966,621,184,19,Travel
vid_1618,Short Video #618,16,3,102076,7489,1442,530,8,Travel
vid_1619,Short Video #619,35,0,76444,7565,457,760,14,Lifestyle
vid_1620,Short Video #620,50,8,67483,6011,722,249,3,Tech
vid_1621,Short Video #621,6,7,49858,2940,251,380,7,Lifestyle
vid_1622,Short Video #622,55,7,68264,7683,971,404,8,Food
vid_1623,Short Video #623,54,9,138869,13820,1580,545,12,Comedy
vid_1624,Short Video #624,39,5,228363,17702,1576,412,8,Tech
vid_1625,Short Video #625,27,6,209119,20361,1975,615,3,Education
vid_1626,Short Video #626,21,5,107716,13737,1459,865,16,Food
vid_1627,Short Video #627,30,8,228291,29715,3390,801,15,Tech
vid_1628,Short Video #628,12,2,82117,9439,980,188,14,Education
vid_1629,Short Video #629,33,2,45495,4402,776,181,2,Travel
vid_1630,Short Video #630,30,2,312551,33622,2089,1955,19,Lifestyle
vid_1631,Short Video #631,14,9,135901,12027,851,996,4,Travel
vid_1632,Short Video #632,30,2,39309,2462,222,176,22,Comedy
vid_1633,Short Video #633,38,8,251558,22278,3279,1379,4,Travel
vid_1634,Short Video #634,55,3,63192,6510,985,321,19,Tech
vid_1635,Short Video #635,45,6,72003,7911,500,77,14,Education
vid_1636,Short Video #636,11,8,182194,26159,2657,830,17,Travel
vid_1637,Short Video #637,8,6,223468,28544,2716,1404,14,Tech
vid_1638,Short Video #638,57,8,54152,3530,1072,331,1,Comedy
vid_1639,Short Video #639,54,2,238612,16086,3761,1848,12,Education
vid_1640,Short Video #640,49,3,166798,10016,2478,1173,3,Travel
vid_1641,Short Video #641,15,7,61092,7564,828,213,9,Lifestyle
vid_1642,Short Video #642,33,5,85174,10273,1700,281,12,Lifestyle
vid_1643,Short Video #643,60,4,245163,36440,4831,1269,9,Education
vid_1644,Short Video #644,40,3,38702,3955,505,294,8,Lifestyle
vid_1645,Short Video #645,29,7,226031,29981,2673,416,7,Travel
vid_1646,Short Video #646,25,0,164036,17657,1957,1564,2,Travel
vid_1647,Short Video #647,40,8,133985,18410,1530,788,15,Education
vid_1648,Short Video #648,14,0,106832,13044,1385,401,13,Travel
vid_1649,Short Video #649,41,7,321927,36792,2930,2330,8,Tech
vid_1650,Short Video #650,13,3,351777,37468,6649,493,20,Comedy
vid_1651,Short Video #651,28,8,68245,8346,843,365,10,Lifestyle
vid_1652,Short Video #652,39,4,142532,13108,2512,765,2,Tech
vid_1653,Short Video #653,53,2,303952,18133,3686,747,4,Education
vid_1654,Short Video #654,39,8,61634,3328,972,526,9,Lifestyle
vid_1655,Short Video #655,52,8,114220,11182,1148,933,12,Tech
vid_1656,Short Video #656,40,3,180290,19819,2591,428,3,Travel
vid_1657,Short Video #657,22,3,29468,1705,367,125,23,Education
vid_1658,Short Video #658,53,7,162288,12770,1705,308,12,Education
vid_1659,Short Video #659,43,1,51376,4223,936,443,11,Lifestyle
vid_1660,Short Video #660,36,8,110790,11774,741,433,4,Travel
vid_1661,Short Video #661,28,5,196144,15269,2413,971,9,Lifestyle
vid_1662,Short Video #662,27,8,23540,1402,186,92,23,Food
vid_1663,Short Video #663,36,7,158184,10516,2833,599,8,Tech
vid_1664,Short Video #664,41,6,335372,22602,2951,2590,19,Food
vid_1665,Short Video #665,16,0,71683,9624,1039,553,6,Tech
vid_1666,Short Video #666,53,2,139527,10943,1044,789,1,Comedy
vid_1667,Short Video #667,59,1,219953,26717,2435,1521,21,Education
vid_1668,Short Video #668,17,4,37957,4053,701,212,23,Lifestyle
vid_1669,Short Video #669,27,4,155503,22968,1164,195,22,Comedy
vid_1670,Short Video #670,29,4,182455,14100,2727,290,6,Comedy
vid_1671,Short Video #671,39,3,144809,9533,1168,644,7,Education
vid_1672,Short Video #672,45,4,103982,5740,1168,805,6,Education
vid_1673,Short Video #673,34,2,54162,4013,710,499,20,Tech
vid_1674,Short Video #674,21,0,227488,26936,3107,288,22,Food
vid_1675,Short Video #675,53,4,100780,5898,1414,434,13,Travel
vid_1676,Short Video #676,24,8,57392,4273,838,172,18,Tech
vid_1677,Short Video #677,52,8,81567,11054,740,680,4,Travel
vid_1678,Short Video #678,29,3,123134,13334,1356,1060,22,Comedy
vid_1679,Short Video #679,26,2,38688,2203,215,110,17,Travel
vid_1680,Short Video #680,17,0,99783,5464,1649,738,19,Food
vid_1681,Short Video #681,23,1,76870,4313,1349,583,11,Tech
vid_1682,Short Video #682,53,7,220051,31728,1757,570,22,Education
vid_1683,Short Video #683,40,0,32050,4326,257,157,16,Food
vid_1684,Short Video #684,16,7,173382,23318,976,1141,12,Food
vid_1685,Short Video #685,45,6,231019,32902,4517,285,1,Tech
vid_1686,Short Video #686,23,7,32785,3295,560,152,12,Education
vid_1687,Short Video #687,16,5,35231,2632,366,84,6,Food
vid_1688,Short Video #688,13,8,288237,25980,3524,1693,9,Education
vid_1689,Short Video #689,11,2,57375,6993,538,492,22,Lifestyle
vid_1690,Short Video #690,32,9,600000,82561,8375,3433,5,Lifestyle
vid_1691,Short Video #691,18,3,33406,3123,526,44,2,Lifestyle
vid_1692,Short Video #692,35,5,109319,11318,1280,138,2,Travel
vid_1693,Short Video #693,56,7,97339,13936,1762,627,17,Food
vid_1694,Short Video #694,23,4,87123,5292,1111,344,10,Tech
vid_1695,Short Video #695,51,2,130323,17753,933,802,21,Tech
vid_1696,Short Video #696,20,5,134913,8894,1933,333,19,Travel
vid_1697,Short Video #697,57,3,89268,8782,1065,713,4,Tech
vid_1698,Short Video #698,9,8,53717,3859,1022,469,18,Lifestyle
vid_1699,Short Video #699,39,2,185100,20415,2013,1666,21,Food
vid_1700,Short Video #700,16,3,143893,15232,1589,537,18,Tech
vid_1701,Short Video #701,29,6,105741,9305,1560,734,14,Tech
vid_1702,Short Video #702,56,6,141184,19247,1821,495,15,Comedy
vid_1703,Short Video #703,25,3,156586,18161,1662,1231,23,Comedy
vid_1704,Short Video #704,40,5,62502,7632,1240,130,8,Comedy
vid_1705,Short Video #705,57,2,138193,8991,1317,1086,3,Food
vid_1706,Short Video #706,27,5,70839,9798,649,351,14,Lifestyle
vid_1707,Short Video #707,20,1,159726,10654,2869,1389,11,Education
vid_1708,Short Video #708,43,7,87953,6357,444,672,22,Lifestyle
vid_1709,Short Video #709,49,1,142490,8949,1142,625,2,Lifestyle
vid_1710,Short Video #710,57,6,76093,7155,1054,694,22,Food
vid_1711,Short Video #711,46,8,147004,20399,1093,521,13,Food
vid_1712,Short Video #712,43,0,54870,4128,1085,532,16,Comedy
vid_1713,Short Video #713,18,7,100881,8814,1206,797,18,Tech
vid_1714,Short Video #714,35,6,177793,23932,2482,1763,5,Travel
vid_1715,Short Video #715,9,5,130655,14604,967,194,3,Travel
vid_1716,Short Video #716,39,5,110770,13864,1034,383,6,Education
vid_1717,Short Video #717,27,5,291308,20799,4142,2234,18,Tech
vid_1718,Short Video #718,33,8,182441,22193,2416,1696,16,Education
vid_1719,Short Video #719,47,1,164937,12000,2765,207,15,Comedy
vid_1720,Short Video #720,15,0,146505,21789,1324,146,14,Education
vid_1721,Short Video #721,22,5,157884,16733,2337,521,21,Tech
vid_1722,Short Video #722,51,9,266801,31899,2498,2314,7,Tech
vid_1723,Short Video #723,16,7,76833,4751,1060,607,18,Travel
vid_1724,Short Video #724,13,2,180889,13578,2546,734,7,Comedy
vid_1725,Short Video #725,14,9,122258,7821,834,124,17,Food
vid_1726,Short Video #726,48,0,78443,6982,1037,470,15,Education
vid_1727,Short Video #727,21,8,92982,7291,481,292,19,Travel
vid_1728,Short Video #728,42,0,112588,13881,1409,868,18,Education
vid_1729,Short Video #729,11,2,58925,3586,911,295,9,Education
vid_1730,Short Video #730,50,7,165778,20756,1010,1178,16,Food
